"stop_id","pid","race"
"6878","1","White"
"6878","2","White"
"6879","1","Black/African American"
"6879","2","Black/African American"
"6880","1","White"
"6881","1","White"
"6882","1","Hispanic/Latino(a)"
"6883","1","Middle Eastern or South Asian"
"6884","1","Hispanic/Latino(a)"
"6885","1","Hispanic/Latino(a)"
"6886","1","White"
"6887","1","Hispanic/Latino(a)"
"6887","2","Hispanic/Latino(a)"
"6888","1","Hispanic/Latino(a)"
"6889","1","Black/African American"
"6890","1","White"
"6891","1","Black/African American"
"6891","2","Hispanic/Latino(a)"
"6892","1","Black/African American"
"6893","1","Hispanic/Latino(a)"
"6894","1","Black/African American"
"6894","1","Hispanic/Latino(a)"
"6895","1","White"
"6896","1","White"
"6897","1","Hispanic/Latino(a)"
"6898","1","Black/African American"
"6899","1","Asian"
"6900","1","White"
"6900","2","White"
"6901","1","Hispanic/Latino(a)"
"6902","1","White"
"6903","1","Black/African American"
"6904","1","White"
"6905","1","Black/African American"
"6906","1","Black/African American"
"6907","1","Hispanic/Latino(a)"
"6908","1","Black/African American"
"6909","1","Hispanic/Latino(a)"
"6910","1","Hispanic/Latino(a)"
"6911","1","Black/African American"
"6912","1","Hispanic/Latino(a)"
"6913","1","Middle Eastern or South Asian"
"6913","1","Pacific Islander"
"6913","1","Black/African American"
"6913","1","Native American"
"6913","1","White"
"6913","1","Asian"
"6913","1","Hispanic/Latino(a)"
"6914","1","Hispanic/Latino(a)"
"6915","1","White"
"6916","1","White"
"6917","1","Hispanic/Latino(a)"
"6918","1","Hispanic/Latino(a)"
"6919","1","Black/African American"
"6920","1","Hispanic/Latino(a)"
"6921","1","Black/African American"
"6922","1","White"
"6923","1","Black/African American"
"6923","2","White"
"6924","1","Hispanic/Latino(a)"
"6925","1","Hispanic/Latino(a)"
"6926","1","White"
"6927","1","Black/African American"
"6928","1","Hispanic/Latino(a)"
"6929","1","Hispanic/Latino(a)"
"6929","2","Hispanic/Latino(a)"
"6929","3","Hispanic/Latino(a)"
"6929","4","Hispanic/Latino(a)"
"6930","1","Black/African American"
"6931","1","Black/African American"
"6931","2","White"
"6932","1","White"
"6933","1","Black/African American"
"6934","1","White"
"6935","1","Black/African American"
"6936","1","Hispanic/Latino(a)"
"6936","2","Hispanic/Latino(a)"
"6937","1","Hispanic/Latino(a)"
"6938","1","Asian"
"6939","1","White"
"6940","1","Middle Eastern or South Asian"
"6941","1","Hispanic/Latino(a)"
"6942","1","White"
"6942","2","Black/African American"
"6942","3","Hispanic/Latino(a)"
"6942","4","White"
"6942","5","White"
"6943","1","Hispanic/Latino(a)"
"6944","1","Hispanic/Latino(a)"
"6945","1","White"
"6946","1","Hispanic/Latino(a)"
"6947","1","Black/African American"
"6948","1","Hispanic/Latino(a)"
"6949","1","White"
"6950","1","White"
"6951","1","Asian"
"6952","1","Hispanic/Latino(a)"
"6953","1","Hispanic/Latino(a)"
"6954","1","Black/African American"
"6955","1","White"
"6956","1","White"
"6957","1","Hispanic/Latino(a)"
"6958","1","Asian"
"6959","1","Hispanic/Latino(a)"
"6960","1","White"
"6961","1","Hispanic/Latino(a)"
"6962","1","Hispanic/Latino(a)"
"6963","1","Asian"
"6963","2","Asian"
"6963","3","Asian"
"6964","1","White"
"6965","1","Hispanic/Latino(a)"
"6966","1","White"
"6967","1","White"
"6968","1","Asian"
"6968","2","Asian"
"6969","1","White"
"6970","1","White"
"6971","1","White"
"6972","1","White"
"6973","1","Black/African American"
"6974","1","Black/African American"
"6974","1","Hispanic/Latino(a)"
"6974","1","Middle Eastern or South Asian"
"6975","1","Asian"
"6976","1","Hispanic/Latino(a)"
"6977","1","Black/African American"
"6978","1","Black/African American"
"6979","1","Black/African American"
"6980","1","Black/African American"
"6981","1","Hispanic/Latino(a)"
"6982","1","Black/African American"
"6983","1","White"
"6984","1","White"
"6985","1","Black/African American"
"6986","1","Black/African American"
"6987","1","Hispanic/Latino(a)"
"6988","1","Black/African American"
"6989","1","Black/African American"
"6990","1","Hispanic/Latino(a)"
"6991","1","White"
"6992","1","White"
"6993","1","Black/African American"
"6993","2","Black/African American"
"6994","1","Black/African American"
"6995","1","White"
"6996","1","Middle Eastern or South Asian"
"6997","1","White"
"6998","1","Hispanic/Latino(a)"
"6998","2","Hispanic/Latino(a)"
"6998","3","Hispanic/Latino(a)"
"6998","4","Hispanic/Latino(a)"
"6999","1","Hispanic/Latino(a)"
"7000","1","Hispanic/Latino(a)"
"7001","1","White"
"7002","1","White"
"7003","1","Hispanic/Latino(a)"
"7004","1","Asian"
"7005","1","Hispanic/Latino(a)"
"7006","1","Black/African American"
"7007","1","Hispanic/Latino(a)"
"7008","1","Hispanic/Latino(a)"
"7009","1","Hispanic/Latino(a)"
"7010","1","Black/African American"
"7011","1","Hispanic/Latino(a)"
"7012","1","Black/African American"
"7013","1","Hispanic/Latino(a)"
"7014","1","Asian"
"7015","1","Black/African American"
"7016","1","White"
"7016","2","White"
"7017","1","Hispanic/Latino(a)"
"7018","1","White"
"7019","1","Black/African American"
"7019","1","Middle Eastern or South Asian"
"7019","1","Hispanic/Latino(a)"
"7019","1","Native American"
"7019","1","White"
"7019","1","Asian"
"7019","1","Pacific Islander"
"7020","1","White"
"7021","1","Hispanic/Latino(a)"
"7021","2","Hispanic/Latino(a)"
"7022","1","Black/African American"
"7023","1","Hispanic/Latino(a)"
"7024","1","Hispanic/Latino(a)"
"7025","1","Hispanic/Latino(a)"
"7026","1","Middle Eastern or South Asian"
"7026","1","Black/African American"
"7026","1","White"
"7026","1","Native American"
"7026","1","Pacific Islander"
"7026","1","Asian"
"7026","1","Hispanic/Latino(a)"
"7027","1","Black/African American"
"7028","1","Black/African American"
"7029","1","Hispanic/Latino(a)"
"7030","1","Hispanic/Latino(a)"
"7030","2","Hispanic/Latino(a)"
"7031","1","Hispanic/Latino(a)"
"7032","1","Black/African American"
"7033","1","Hispanic/Latino(a)"
"7034","1","Pacific Islander"
"7035","1","White"
"7036","1","White"
"7037","1","Black/African American"
"7038","1","Black/African American"
"7039","1","Pacific Islander"
"7040","1","Hispanic/Latino(a)"
"7041","1","Hispanic/Latino(a)"
"7042","1","Middle Eastern or South Asian"
"7043","1","White"
"7044","1","White"
"7045","1","White"
"7046","1","Hispanic/Latino(a)"
"7047","1","Hispanic/Latino(a)"
"7048","1","Hispanic/Latino(a)"
"7049","1","White"
"7050","1","White"
"7051","1","Hispanic/Latino(a)"
"7051","2","Hispanic/Latino(a)"
"7052","1","Hispanic/Latino(a)"
"7053","1","White"
"7054","1","Hispanic/Latino(a)"
"7055","1","Middle Eastern or South Asian"
"7056","1","Hispanic/Latino(a)"
"7057","1","Hispanic/Latino(a)"
"7058","1","White"
"7059","1","Hispanic/Latino(a)"
"7060","1","White"
"7061","1","White"
"7062","1","Asian"
"7063","1","White"
"7064","1","Black/African American"
"7065","1","Hispanic/Latino(a)"
"7066","1","Asian"
"7066","2","Hispanic/Latino(a)"
"7067","1","Hispanic/Latino(a)"
"7068","1","Black/African American"
"7069","1","White"
"7069","1","Hispanic/Latino(a)"
"7070","1","White"
"7071","1","White"
"7072","1","White"
"7073","1","Asian"
"7074","1","White"
"7075","1","White"
"7076","1","White"
"7077","1","White"
"7078","1","Hispanic/Latino(a)"
"7079","1","Hispanic/Latino(a)"
"7080","1","Hispanic/Latino(a)"
"7081","1","Black/African American"
"7081","2","Black/African American"
"7082","1","Hispanic/Latino(a)"
"7083","1","Hispanic/Latino(a)"
"7084","1","White"
"7085","1","White"
"7086","1","White"
"7087","1","White"
"7088","1","Pacific Islander"
"7089","1","Asian"
"7090","1","White"
"7091","1","White"
"7092","1","White"
"7093","1","Pacific Islander"
"7093","2","Pacific Islander"
"7093","2","Black/African American"
"7094","1","Hispanic/Latino(a)"
"7095","1","White"
"7096","1","Hispanic/Latino(a)"
"7097","1","Hispanic/Latino(a)"
"7098","1","Black/African American"
"7099","1","White"
"7100","1","Hispanic/Latino(a)"
"7100","1","White"
"7101","1","Asian"
"7102","1","Hispanic/Latino(a)"
"7103","1","Asian"
"7104","1","Hispanic/Latino(a)"
"7105","1","Hispanic/Latino(a)"
"7106","1","Middle Eastern or South Asian"
"7107","1","Hispanic/Latino(a)"
"7108","1","Hispanic/Latino(a)"
"7109","1","Middle Eastern or South Asian"
"7110","1","White"
"7110","1","Hispanic/Latino(a)"
"7111","1","Black/African American"
"7112","1","Asian"
"7113","1","White"
"7114","1","Hispanic/Latino(a)"
"7115","1","Hispanic/Latino(a)"
"7116","1","Hispanic/Latino(a)"
"7117","1","White"
"7118","1","Hispanic/Latino(a)"
"7119","1","White"
"7120","1","White"
"7121","1","Black/African American"
"7121","1","Hispanic/Latino(a)"
"7122","1","Hispanic/Latino(a)"
"7123","1","White"
"7124","1","Hispanic/Latino(a)"
"7124","2","Hispanic/Latino(a)"
"7125","1","Hispanic/Latino(a)"
"7126","1","Asian"
"7127","1","White"
"7128","1","Hispanic/Latino(a)"
"7129","1","White"
"7130","1","White"
"7130","2","White"
"7130","3","White"
"7130","4","White"
"7130","5","White"
"7130","6","Hispanic/Latino(a)"
"7131","1","White"
"7132","1","White"
"7133","1","Hispanic/Latino(a)"
"7134","1","White"
"7134","2","White"
"7135","1","White"
"7136","1","Asian"
"7137","1","Black/African American"
"7138","1","White"
"7139","1","Black/African American"
"7140","1","Hispanic/Latino(a)"
"7141","1","White"
"7142","1","White"
"7143","1","White"
"7144","1","Hispanic/Latino(a)"
"7145","1","White"
"7146","1","Hispanic/Latino(a)"
"7147","1","White"
"7148","1","Black/African American"
"7149","1","White"
"7150","1","Black/African American"
"7151","1","Asian"
"7152","1","Hispanic/Latino(a)"
"7153","1","White"
"7154","1","White"
"7155","1","Hispanic/Latino(a)"
"7156","1","White"
"7157","1","White"
"7158","1","White"
"7159","1","White"
"7160","1","White"
"7161","1","Asian"
"7162","1","Hispanic/Latino(a)"
"7163","1","Hispanic/Latino(a)"
"7164","1","Middle Eastern or South Asian"
"7165","1","Black/African American"
"7166","1","White"
"7167","1","White"
"7168","1","Asian"
"7169","1","White"
"7170","1","Hispanic/Latino(a)"
"7171","1","White"
"7172","1","White"
"7173","1","Black/African American"
"7174","1","White"
"7175","1","Black/African American"
"7176","1","White"
"7177","1","Hispanic/Latino(a)"
"7178","1","White"
"7179","1","White"
"7180","1","White"
"7181","1","White"
"7182","1","White"
"7183","1","White"
"7184","1","Hispanic/Latino(a)"
"7185","1","Hispanic/Latino(a)"
"7186","1","White"
"7187","1","Black/African American"
"7188","1","Hispanic/Latino(a)"
"7189","1","White"
"7190","1","White"
"7191","1","Hispanic/Latino(a)"
"7192","1","White"
"7193","1","White"
"7194","1","Hispanic/Latino(a)"
"7195","1","Asian"
"7196","1","White"
"7197","1","White"
"7198","1","White"
"7199","1","White"
"7200","1","Hispanic/Latino(a)"
"7201","1","Black/African American"
"7202","1","Hispanic/Latino(a)"
"7203","1","Hispanic/Latino(a)"
"7204","1","Black/African American"
"7205","1","Black/African American"
"7206","1","White"
"7207","1","Hispanic/Latino(a)"
"7208","1","Hispanic/Latino(a)"
"7209","1","Black/African American"
"7210","1","White"
"7211","1","Hispanic/Latino(a)"
"7212","1","White"
"7213","1","White"
"7214","1","Black/African American"
"7215","1","Hispanic/Latino(a)"
"7216","1","Hispanic/Latino(a)"
"7217","1","White"
"7218","1","White"
"7219","1","Black/African American"
"7220","1","Hispanic/Latino(a)"
"7221","1","Hispanic/Latino(a)"
"7222","1","Middle Eastern or South Asian"
"7223","1","Black/African American"
"7224","1","Hispanic/Latino(a)"
"7225","1","White"
"7225","2","White"
"7225","2","Black/African American"
"7226","1","Black/African American"
"7227","1","Hispanic/Latino(a)"
"7228","1","Black/African American"
"7229","1","Hispanic/Latino(a)"
"7230","1","White"
"7231","1","White"
"7232","1","Asian"
"7233","1","White"
"7234","1","White"
"7235","1","Hispanic/Latino(a)"
"7236","1","Hispanic/Latino(a)"
"7237","1","Asian"
"7237","1","Pacific Islander"
"7237","1","Middle Eastern or South Asian"
"7237","1","Black/African American"
"7237","1","Hispanic/Latino(a)"
"7237","1","White"
"7237","1","Native American"
"7238","1","White"
"7239","1","Hispanic/Latino(a)"
"7239","2","White"
"7240","1","White"
"7241","1","White"
"7242","1","Black/African American"
"7243","1","White"
"7243","1","Pacific Islander"
"7243","2","White"
"7244","1","Hispanic/Latino(a)"
"7245","1","Hispanic/Latino(a)"
"7246","1","Hispanic/Latino(a)"
"7247","1","Hispanic/Latino(a)"
"7248","1","Hispanic/Latino(a)"
"7248","2","Hispanic/Latino(a)"
"7249","1","Black/African American"
"7250","1","Hispanic/Latino(a)"
"7251","1","Black/African American"
"7252","1","Black/African American"
"7252","2","White"
"7253","1","Black/African American"
"7253","2","Hispanic/Latino(a)"
"7254","1","Hispanic/Latino(a)"
"7254","1","Middle Eastern or South Asian"
"7254","1","Asian"
"7254","1","White"
"7254","1","Black/African American"
"7254","1","Native American"
"7255","1","Black/African American"
"7256","1","Asian"
"7257","1","Hispanic/Latino(a)"
"7258","1","Hispanic/Latino(a)"
"7259","1","Hispanic/Latino(a)"
"7260","1","Hispanic/Latino(a)"
"7261","1","White"
"7262","1","Black/African American"
"7263","1","Asian"
"7264","1","White"
"7265","1","Hispanic/Latino(a)"
"7266","1","Hispanic/Latino(a)"
"7267","1","Middle Eastern or South Asian"
"7267","1","Black/African American"
"7267","1","Hispanic/Latino(a)"
"7267","1","Native American"
"7267","1","Asian"
"7267","1","Pacific Islander"
"7267","1","White"
"7268","1","Hispanic/Latino(a)"
"7269","1","White"
"7270","1","White"
"7270","2","White"
"7271","1","Middle Eastern or South Asian"
"7271","1","White"
"7272","1","Middle Eastern or South Asian"
"7273","1","White"
"7274","1","Hispanic/Latino(a)"
"7275","1","White"
"7276","1","White"
"7277","1","White"
"7278","1","White"
"7279","1","Hispanic/Latino(a)"
"7279","2","Hispanic/Latino(a)"
"7280","1","Hispanic/Latino(a)"
"7281","1","Hispanic/Latino(a)"
"7282","1","Hispanic/Latino(a)"
"7283","1","White"
"7284","1","White"
"7284","1","Pacific Islander"
"7285","1","White"
"7286","1","White"
"7287","1","Hispanic/Latino(a)"
"7287","2","Hispanic/Latino(a)"
"7288","1","Black/African American"
"7289","1","White"
"7290","1","White"
"7290","2","White"
"7290","3","Hispanic/Latino(a)"
"7291","1","Hispanic/Latino(a)"
"7292","1","Black/African American"
"7293","1","Hispanic/Latino(a)"
"7293","2","Hispanic/Latino(a)"
"7294","1","Middle Eastern or South Asian"
"7295","1","Asian"
"7296","1","White"
"7297","1","Hispanic/Latino(a)"
"7298","1","White"
"7299","1","Hispanic/Latino(a)"
"7300","1","Black/African American"
"7301","1","White"
"7302","1","Black/African American"
"7303","1","Hispanic/Latino(a)"
"7304","1","Asian"
"7305","1","Hispanic/Latino(a)"
"7306","1","Hispanic/Latino(a)"
"7307","1","Black/African American"
"7308","1","Black/African American"
"7309","1","Black/African American"
"7309","2","White"
"7309","3","White"
"7310","1","Asian"
"7311","1","Hispanic/Latino(a)"
"7312","1","Hispanic/Latino(a)"
"7313","1","Black/African American"
"7313","2","Black/African American"
"7314","1","Black/African American"
"7315","1","Asian"
"7316","1","White"
"7317","1","White"
"7318","1","Middle Eastern or South Asian"
"7319","1","Black/African American"
"7320","1","Hispanic/Latino(a)"
"7320","2","Hispanic/Latino(a)"
"7321","1","White"
"7322","1","White"
"7323","1","White"
"7324","1","White"
"7325","1","Hispanic/Latino(a)"
"7326","1","Black/African American"
"7327","1","Hispanic/Latino(a)"
"7328","1","Black/African American"
"7329","1","Black/African American"
"7330","1","Black/African American"
"7331","1","Hispanic/Latino(a)"
"7332","1","Hispanic/Latino(a)"
"7333","1","Hispanic/Latino(a)"
"7334","1","Hispanic/Latino(a)"
"7335","1","White"
"7336","1","Hispanic/Latino(a)"
"7337","1","Black/African American"
"7338","1","Hispanic/Latino(a)"
"7339","1","Hispanic/Latino(a)"
"7339","2","Hispanic/Latino(a)"
"7340","1","Black/African American"
"7341","1","White"
"7342","1","White"
"7343","1","White"
"7344","1","Asian"
"7345","1","White"
"7346","1","White"
"7347","1","Hispanic/Latino(a)"
"7348","1","White"
"7349","1","White"
"7350","1","Hispanic/Latino(a)"
"7351","1","Asian"
"7352","1","White"
"7353","1","Hispanic/Latino(a)"
"7354","1","Hispanic/Latino(a)"
"7355","1","Hispanic/Latino(a)"
"7356","1","Pacific Islander"
"7357","1","White"
"7358","1","Asian"
"7359","1","Middle Eastern or South Asian"
"7360","1","Hispanic/Latino(a)"
"7361","1","White"
"7362","1","Hispanic/Latino(a)"
"7363","1","White"
"7364","1","White"
"7365","1","White"
"7366","1","Black/African American"
"7367","1","Hispanic/Latino(a)"
"7368","1","Hispanic/Latino(a)"
"7369","1","Asian"
"7370","1","Hispanic/Latino(a)"
"7371","1","White"
"7372","1","Black/African American"
"7373","1","Asian"
"7374","1","Middle Eastern or South Asian"
"7375","1","Black/African American"
"7376","1","Black/African American"
"7377","1","Black/African American"
"7377","2","Hispanic/Latino(a)"
"7378","1","Hispanic/Latino(a)"
"7379","1","Hispanic/Latino(a)"
"7380","1","Hispanic/Latino(a)"
"7381","1","White"
"7382","1","White"
"7383","1","Hispanic/Latino(a)"
"7384","1","White"
"7385","1","White"
"7386","1","Hispanic/Latino(a)"
"7387","1","White"
"7388","1","Middle Eastern or South Asian"
"7389","1","White"
"7390","1","White"
"7391","1","Hispanic/Latino(a)"
"7392","1","White"
"7393","1","White"
"7394","1","Black/African American"
"7394","2","White"
"7395","1","White"
"7396","1","White"
"7397","1","White"
"7398","1","Hispanic/Latino(a)"
"7399","1","Hispanic/Latino(a)"
"7400","1","White"
"7401","1","Black/African American"
"7402","1","Hispanic/Latino(a)"
"7402","1","Black/African American"
"7403","1","Black/African American"
"7404","1","Hispanic/Latino(a)"
"7404","2","Hispanic/Latino(a)"
"7405","1","Black/African American"
"7406","1","Hispanic/Latino(a)"
"7407","1","White"
"7408","1","White"
"7409","1","Asian"
"7410","1","Asian"
"7411","1","Hispanic/Latino(a)"
"7412","1","White"
"7413","1","Black/African American"
"7414","1","Hispanic/Latino(a)"
"7415","1","White"
"7416","1","Asian"
"7417","1","Middle Eastern or South Asian"
"7418","1","Middle Eastern or South Asian"
"7418","1","Hispanic/Latino(a)"
"7418","1","Asian"
"7418","1","Black/African American"
"7418","1","Native American"
"7418","1","Pacific Islander"
"7418","1","White"
"7419","1","Asian"
"7420","1","White"
"7421","1","Black/African American"
"7422","1","Middle Eastern or South Asian"
"7423","1","White"
"7424","1","Hispanic/Latino(a)"
"7425","1","White"
"7426","1","Hispanic/Latino(a)"
"7427","1","White"
"7428","1","Pacific Islander"
"7429","1","Asian"
"7430","1","Hispanic/Latino(a)"
"7431","1","Hispanic/Latino(a)"
"7432","1","Hispanic/Latino(a)"
"7432","2","Hispanic/Latino(a)"
"7433","1","Hispanic/Latino(a)"
"7434","1","Hispanic/Latino(a)"
"7435","1","Hispanic/Latino(a)"
"7436","1","Hispanic/Latino(a)"
"7437","1","Black/African American"
"7438","1","Hispanic/Latino(a)"
"7439","1","White"
"7440","1","White"
"7441","1","White"
"7442","1","Hispanic/Latino(a)"
"7442","2","Hispanic/Latino(a)"
"7442","3","Hispanic/Latino(a)"
"7443","1","Middle Eastern or South Asian"
"7444","1","White"
"7445","1","Black/African American"
"7446","1","Middle Eastern or South Asian"
"7447","1","Black/African American"
"7448","1","Black/African American"
"7448","2","White"
"7449","1","Hispanic/Latino(a)"
"7450","1","Hispanic/Latino(a)"
"7451","1","Hispanic/Latino(a)"
"7452","1","White"
"7453","1","White"
"7453","1","Hispanic/Latino(a)"
"7454","1","Hispanic/Latino(a)"
"7454","2","Hispanic/Latino(a)"
"7455","1","White"
"7455","2","Hispanic/Latino(a)"
"7455","3","White"
"7455","4","White"
"7455","5","Hispanic/Latino(a)"
"7455","6","Asian"
"7455","7","White"
"7455","8","Black/African American"
"7455","9","Hispanic/Latino(a)"
"7455","10","White"
"7455","11","Middle Eastern or South Asian"
"7456","1","Asian"
"7457","1","Hispanic/Latino(a)"
"7458","1","Middle Eastern or South Asian"
"7459","1","Hispanic/Latino(a)"
"7460","1","White"
"7461","1","Black/African American"
"7462","1","White"
"7463","1","White"
"7464","1","Hispanic/Latino(a)"
"7465","1","Hispanic/Latino(a)"
"7466","1","White"
"7467","1","Hispanic/Latino(a)"
"7468","1","Hispanic/Latino(a)"
"7469","1","Hispanic/Latino(a)"
"7470","1","Hispanic/Latino(a)"
"7471","1","Asian"
"7472","1","Hispanic/Latino(a)"
"7473","1","Hispanic/Latino(a)"
"7474","1","Hispanic/Latino(a)"
"7475","1","Hispanic/Latino(a)"
"7476","1","Black/African American"
"7476","2","Black/African American"
"7477","1","Hispanic/Latino(a)"
"7478","1","Black/African American"
"7479","1","White"
"7480","1","Middle Eastern or South Asian"
"7481","1","White"
"7482","1","Hispanic/Latino(a)"
"7482","2","Hispanic/Latino(a)"
"7482","3","Hispanic/Latino(a)"
"7482","4","Hispanic/Latino(a)"
"7483","1","White"
"7484","1","Hispanic/Latino(a)"
"7485","1","Hispanic/Latino(a)"
"7486","1","White"
"7487","1","Middle Eastern or South Asian"
"7488","1","Hispanic/Latino(a)"
"7489","1","Hispanic/Latino(a)"
"7490","1","White"
"7490","2","White"
"7491","1","Black/African American"
"7491","2","Hispanic/Latino(a)"
"7491","3","Hispanic/Latino(a)"
"7492","1","White"
"7492","2","Black/African American"
"7493","1","White"
"7494","1","Asian"
"7495","1","White"
"7496","1","White"
"7497","1","Black/African American"
"7498","1","Hispanic/Latino(a)"
"7499","1","Asian"
"7500","1","White"
"7501","1","White"
"7502","1","White"
"7503","1","Asian"
"7504","1","Hispanic/Latino(a)"
"7505","1","Black/African American"
"7506","1","White"
"7507","1","White"
"7508","1","White"
"7509","1","Black/African American"
"7509","2","Black/African American"
"7510","1","Black/African American"
"7511","1","White"
"7512","1","Black/African American"
"7513","1","White"
"7514","1","Hispanic/Latino(a)"
"7515","1","White"
"7516","1","Hispanic/Latino(a)"
"7517","1","Black/African American"
"7518","1","Middle Eastern or South Asian"
"7519","1","Black/African American"
"7520","1","Hispanic/Latino(a)"
"7521","1","Black/African American"
"7522","1","White"
"7523","1","Hispanic/Latino(a)"
"7524","1","Pacific Islander"
"7524","1","White"
"7524","2","Black/African American"
"7524","3","Hispanic/Latino(a)"
"7525","1","White"
"7526","1","Hispanic/Latino(a)"
"7527","1","Hispanic/Latino(a)"
"7528","1","Hispanic/Latino(a)"
"7529","1","Hispanic/Latino(a)"
"7530","1","Hispanic/Latino(a)"
"7531","1","Hispanic/Latino(a)"
"7532","1","White"
"7533","1","Asian"
"7534","1","White"
"7535","1","White"
"7536","1","Hispanic/Latino(a)"
"7537","1","White"
"7538","1","Black/African American"
"7539","1","Asian"
"7539","2","Asian"
"7540","1","Black/African American"
"7541","1","Black/African American"
"7542","1","Asian"
"7543","1","Hispanic/Latino(a)"
"7544","1","Hispanic/Latino(a)"
"7545","1","White"
"7546","1","Hispanic/Latino(a)"
"7547","1","White"
"7548","1","Hispanic/Latino(a)"
"7549","1","Hispanic/Latino(a)"
"7550","1","Black/African American"
"7551","1","Middle Eastern or South Asian"
"7551","2","White"
"7552","1","Black/African American"
"7552","1","Hispanic/Latino(a)"
"7553","1","Hispanic/Latino(a)"
"7554","1","White"
"7555","1","White"
"7556","1","Hispanic/Latino(a)"
"7557","1","Asian"
"7558","1","Black/African American"
"7559","1","Hispanic/Latino(a)"
"7560","1","White"
"7561","1","Hispanic/Latino(a)"
"7562","1","Hispanic/Latino(a)"
"7562","2","White"
"7562","3","White"
"7562","4","Hispanic/Latino(a)"
"7562","5","Hispanic/Latino(a)"
"7562","6","Black/African American"
"7563","1","Hispanic/Latino(a)"
"7564","1","Black/African American"
"7565","1","White"
"7565","2","White"
"7565","3","Hispanic/Latino(a)"
"7566","1","Hispanic/Latino(a)"
"7567","1","Black/African American"
"7568","1","White"
"7569","1","Hispanic/Latino(a)"
"7570","1","White"
"7571","1","Hispanic/Latino(a)"
"7572","1","Hispanic/Latino(a)"
"7573","1","Black/African American"
"7574","1","White"
"7575","1","White"
"7576","1","Hispanic/Latino(a)"
"7577","1","White"
"7577","2","White"
"7578","1","Hispanic/Latino(a)"
"7579","1","Hispanic/Latino(a)"
"7580","1","Middle Eastern or South Asian"
"7581","1","White"
"7582","1","White"
"7583","1","White"
"7584","1","White"
"7585","1","Black/African American"
"7586","1","Black/African American"
"7587","1","Hispanic/Latino(a)"
"7588","1","Hispanic/Latino(a)"
"7589","1","Black/African American"
"7590","1","Black/African American"
"7591","1","Hispanic/Latino(a)"
"7592","1","Hispanic/Latino(a)"
"7593","1","Hispanic/Latino(a)"
"7594","1","Hispanic/Latino(a)"
"7595","1","Hispanic/Latino(a)"
"7596","1","Black/African American"
"7597","1","Hispanic/Latino(a)"
"7598","1","White"
"7599","1","White"
"7600","1","Hispanic/Latino(a)"
"7600","1","Middle Eastern or South Asian"
"7601","1","White"
"7602","1","White"
"7603","1","Hispanic/Latino(a)"
"7604","1","Middle Eastern or South Asian"
"7605","1","White"
"7606","1","White"
"7607","1","White"
"7608","1","Hispanic/Latino(a)"
"7609","1","Hispanic/Latino(a)"
"7610","1","Asian"
"7611","1","Hispanic/Latino(a)"
"7612","1","White"
"7613","1","White"
"7614","1","Hispanic/Latino(a)"
"7615","1","Black/African American"
"7616","1","Hispanic/Latino(a)"
"7617","1","Asian"
"7618","1","White"
"7619","1","Hispanic/Latino(a)"
"7620","1","White"
"7621","1","Hispanic/Latino(a)"
"7622","1","Black/African American"
"7623","1","Asian"
"7624","1","Hispanic/Latino(a)"
"7625","1","White"
"7626","1","White"
"7627","1","Black/African American"
"7628","1","Hispanic/Latino(a)"
"7629","1","White"
"7630","1","White"
"7631","1","Hispanic/Latino(a)"
"7631","2","Hispanic/Latino(a)"
"7631","3","Hispanic/Latino(a)"
"7632","1","Hispanic/Latino(a)"
"7633","1","White"
"7634","1","White"
"7635","1","Black/African American"
"7636","1","White"
"7637","1","Hispanic/Latino(a)"
"7638","1","Hispanic/Latino(a)"
"7639","1","Hispanic/Latino(a)"
"7640","1","White"
"7641","1","White"
"7642","1","White"
"7643","1","Hispanic/Latino(a)"
"7644","1","Asian"
"7645","1","Middle Eastern or South Asian"
"7646","1","Hispanic/Latino(a)"
"7647","1","Hispanic/Latino(a)"
"7648","1","Hispanic/Latino(a)"
"7649","1","Black/African American"
"7650","1","Asian"
"7651","1","Black/African American"
"7652","1","Hispanic/Latino(a)"
"7653","1","Black/African American"
"7654","1","White"
"7655","1","Black/African American"
"7656","1","White"
"7657","1","Hispanic/Latino(a)"
"7658","1","Asian"
"7658","2","White"
"7658","3","Asian"
"7659","1","Black/African American"
"7660","1","White"
"7661","1","White"
"7662","1","White"
"7663","1","White"
"7664","1","Black/African American"
"7665","1","Black/African American"
"7666","1","White"
"7667","1","White"
"7668","1","White"
"7669","1","Middle Eastern or South Asian"
"7670","1","Hispanic/Latino(a)"
"7671","1","Middle Eastern or South Asian"
"7672","1","Hispanic/Latino(a)"
"7673","1","Hispanic/Latino(a)"
"7674","1","Black/African American"
"7675","1","White"
"7676","1","Black/African American"
"7677","1","Black/African American"
"7678","1","Hispanic/Latino(a)"
"7679","1","Hispanic/Latino(a)"
"7680","1","Black/African American"
"7681","1","Middle Eastern or South Asian"
"7682","1","Hispanic/Latino(a)"
"7683","1","Hispanic/Latino(a)"
"7684","1","White"
"7685","1","White"
"7686","1","Hispanic/Latino(a)"
"7687","1","White"
"7688","1","Hispanic/Latino(a)"
"7689","1","White"
"7690","1","Hispanic/Latino(a)"
"7691","1","White"
"7692","1","White"
"7693","1","Hispanic/Latino(a)"
"7694","1","Hispanic/Latino(a)"
"7695","1","White"
"7696","1","White"
"7697","1","White"
"7698","1","Black/African American"
"7699","1","White"
"7700","1","White"
